Lot_01 {1},AffixID_01 {2},Lot_02 {1},AffixID_02 {2},Lot_03 {1},AffixID_03 {2},Lot_04 {1},AffixID_04 {2},Lot_05 {1},AffixID_05 {2},Lot_06 {1},AffixID_06 {2},Lot_07 {1},AffixID_07 {2},Lot_08 {1},AffixID_08 {2},Lot_09 {1},AffixID_09 {2},Lot_10 {1},AffixID_10 {2}
15,106,15,126,10,146,10,186,10,701,10,721,10,1141,10,1201,10,3102,0,0
15,108,15,128,10,148,10,188,10,703,10,723,10,1143,10,1203,10,3104,0,0
15,110,15,130,10,150,10,190,10,705,10,725,10,1145,10,1205,10,3106,0,0
15,112,15,132,10,152,10,192,10,707,10,727,10,1147,10,1207,10,3108,0,0
15,63,15,2364,10,858,10,3,0,0,0,0,0,0,0,0,0,0,0,0
15,65,15,2366,10,860,10,5,0,0,0,0,0,0,0,0,0,0,0,0
15,67,15,2368,10,862,10,7,0,0,0,0,0,0,0,0,0,0,0,0
15,69,15,2370,10,864,10,9,0,0,0,0,0,0,0,0,0,0,0,0
15,71,15,2372,10,866,10,11,0,0,0,0,0,0,0,0,0,0,0,0
15,244,15,2365,10,859,10,899,10,184,10,2059,10,2079,10,2019,0,0,0,0
15,246,15,2367,10,861,10,901,10,186,10,2061,10,2081,10,2021,0,0,0,0
15,248,15,2369,10,863,10,903,10,188,10,2063,10,2083,10,2023,0,0,0,0
15,250,15,2371,10,865,10,905,10,190,10,2065,10,2085,10,2025,0,0,0,0
15,252,15,2373,10,867,10,907,10,192,10,2067,10,2087,10,2027,0,0,0,0
15,63,15,2384,10,918,10,938,10,3,0,0,0,0,0,0,0,0,0,0
15,65,15,2386,10,920,10,940,10,5,0,0,0,0,0,0,0,0,0,0
15,67,15,2388,10,922,10,942,10,7,0,0,0,0,0,0,0,0,0,0
15,69,15,2390,10,924,10,944,10,9,0,0,0,0,0,0,0,0,0,0
15,71,15,2392,10,926,10,946,10,11,0,0,0,0,0,0,0,0,0,0
15,244,15,2385,10,919,10,979,10,184,10,2059,10,2079,10,2019,0,0,0,0
15,246,15,2387,10,921,10,981,10,186,10,2061,10,2081,10,2021,0,0,0,0
15,248,15,2389,10,923,10,983,10,188,10,2063,10,2083,10,2023,0,0,0,0
15,250,15,2391,10,925,10,985,10,190,10,2065,10,2085,10,2025,0,0,0,0
15,252,15,2393,10,927,10,987,10,192,10,2067,10,2087,10,2027,0,0,0,0
15,63,10,143,10,2544,15,998,10,3,0,0,0,0,0,0,0,0,0,0
15,65,10,145,10,2546,15,1000,10,5,0,0,0,0,0,0,0,0,0,0
15,67,10,147,10,2548,15,1002,10,7,0,0,0,0,0,0,0,0,0,0
15,69,10,149,10,2550,15,1004,10,9,0,0,0,0,0,0,0,0,0,0
15,71,10,151,10,2552,15,1006,10,11,0,0,0,0,0,0,0,0,0,0
15,244,10,324,10,2545,15,999,10,184,10,2059,10,2019,0,0,0,0,0,0
15,246,10,326,10,2547,15,1001,10,186,10,2061,10,2021,0,0,0,0,0,0
15,248,10,328,10,2549,15,1003,10,188,10,2063,10,2023,0,0,0,0,0,0
15,250,10,330,10,2551,15,1005,10,190,10,2065,10,2025,0,0,0,0,0,0
15,252,10,332,10,2553,15,1007,10,192,10,2067,10,2027,0,0,0,0,0,0
15,63,10,143,10,2564,15,1018,10,3,0,0,0,0,0,0,0,0,0,0
15,65,10,145,10,2566,15,1020,10,5,0,0,0,0,0,0,0,0,0,0
15,67,10,147,10,2568,15,1022,10,7,0,0,0,0,0,0,0,0,0,0
15,69,10,149,10,2570,15,1024,10,9,0,0,0,0,0,0,0,0,0,0
15,71,10,151,10,2572,15,1026,10,11,0,0,0,0,0,0,0,0,0,0
15,244,10,324,10,2565,15,1019,10,184,10,2059,10,2019,0,0,0,0,0,0
15,246,10,326,10,2567,15,1021,10,186,10,2061,10,2021,0,0,0,0,0,0
15,248,10,328,10,2569,15,1023,10,188,10,2063,10,2023,0,0,0,0,0,0
15,250,10,330,10,2571,15,1025,10,190,10,2065,10,2025,0,0,0,0,0,0
15,252,10,332,10,2573,15,1027,10,192,10,2067,10,2027,0,0,0,0,0,0
15,63,10,143,10,2584,15,1078,10,3,0,0,0,0,0,0,0,0,0,0
15,65,10,145,10,2586,15,1080,10,5,0,0,0,0,0,0,0,0,0,0
15,67,10,147,10,2588,15,1082,10,7,0,0,0,0,0,0,0,0,0,0
15,69,10,149,10,2590,15,1084,10,9,0,0,0,0,0,0,0,0,0,0
15,71,10,151,10,2592,15,1086,10,11,0,0,0,0,0,0,0,0,0,0
15,244,10,324,10,2585,15,1079,10,184,10,2059,10,2019,0,0,0,0,0,0
15,246,10,326,10,2587,15,1081,10,186,10,2061,10,2021,0,0,0,0,0,0
15,248,10,328,10,2589,15,1083,10,188,10,2063,10,2023,0,0,0,0,0,0
15,250,10,330,10,2591,15,1085,10,190,10,2065,10,2025,0,0,0,0,0,0
15,252,10,332,10,2593,15,1087,10,192,10,2067,10,2027,0,0,0,0,0,0
15,63,10,143,10,2624,15,1058,10,3,0,0,0,0,0,0,0,0,0,0
15,65,10,145,10,2626,15,1060,10,5,0,0,0,0,0,0,0,0,0,0
15,67,10,147,10,2628,15,1062,10,7,0,0,0,0,0,0,0,0,0,0
15,69,10,149,10,2630,15,1064,10,9,0,0,0,0,0,0,0,0,0,0
15,71,10,151,10,2632,15,1066,10,11,0,0,0,0,0,0,0,0,0,0
15,244,10,324,10,2625,15,1059,10,184,10,2059,10,2019,0,0,0,0,0,0
15,246,10,326,10,2627,15,1061,10,186,10,2061,10,2021,0,0,0,0,0,0
15,248,10,328,10,2629,15,1063,10,188,10,2063,10,2023,0,0,0,0,0,0
15,250,10,330,10,2631,15,1065,10,190,10,2065,10,2025,0,0,0,0,0,0
15,244,10,324,10,2625,15,1059,10,184,10,2059,10,2019,0,0,0,0,0,0
15,63,10,143,10,2604,15,1038,10,3,0,0,0,0,0,0,0,0,0,0
15,65,10,145,10,2606,15,1040,10,5,0,0,0,0,0,0,0,0,0,0
15,67,10,147,10,2608,15,1042,10,7,0,0,0,0,0,0,0,0,0,0
15,69,10,149,10,2610,15,1044,10,9,0,0,0,0,0,0,0,0,0,0
15,71,10,151,10,2612,15,1046,10,11,0,0,0,0,0,0,0,0,0,0
15,244,10,324,10,2605,15,1039,10,184,10,2059,10,2019,0,0,0,0,0,0
15,246,10,326,10,2607,15,1041,10,186,10,2061,10,2021,0,0,0,0,0,0
15,248,10,328,10,2609,15,1043,10,188,10,2063,10,2023,0,0,0,0,0,0
15,250,10,330,10,2611,15,1045,10,190,10,2065,10,2025,0,0,0,0,0,0
15,252,10,332,10,2613,15,1047,10,192,10,2067,10,2027,0,0,0,0,0,0
15,63,10,143,10,2644,15,1098,10,3,0,0,0,0,0,0,0,0,0,0
15,65,10,145,10,2646,15,1100,10,5,0,0,0,0,0,0,0,0,0,0
15,67,10,147,10,2648,15,1102,10,7,0,0,0,0,0,0,0,0,0,0
15,69,10,149,10,2650,15,1104,10,9,0,0,0,0,0,0,0,0,0,0
15,71,10,151,10,2652,15,1106,10,11,0,0,0,0,0,0,0,0,0,0
15,244,10,324,10,2645,15,1099,10,184,10,2059,10,2019,0,0,0,0,0,0
15,246,10,326,10,2647,15,1101,10,186,10,2061,10,2021,0,0,0,0,0,0
15,248,10,328,10,2649,15,1103,10,188,10,2063,10,2023,0,0,0,0,0,0
15,250,10,330,10,2651,15,1105,10,190,10,2065,10,2025,0,0,0,0,0,0
15,252,10,332,10,2653,15,1107,10,192,10,2067,10,2027,0,0,0,0,0,0
15,43,10,63,10,83,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
15,45,10,65,10,85,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
15,47,10,67,10,87,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
15,49,10,69,10,89,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
15,51,10,71,10,91,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
15,224,10,244,10,264,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
15,226,10,246,10,266,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
15,228,10,248,10,268,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
15,230,10,250,10,270,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
15,232,10,252,10,272,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
15,43,10,63,10,83,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
15,45,10,65,10,85,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
15,47,10,67,10,87,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
15,49,10,69,10,89,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
15,51,10,71,10,91,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
15,224,10,244,10,264,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
15,226,10,246,10,266,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
15,228,10,248,10,268,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
15,230,10,250,10,270,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
15,232,10,252,10,272,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
15,43,10,63,10,83,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
15,45,10,65,10,85,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
15,47,10,67,10,87,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
15,49,10,69,10,89,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
15,51,10,71,10,91,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
15,224,10,244,10,264,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
15,226,10,246,10,266,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
15,228,10,248,10,268,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
15,230,10,250,10,270,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
15,232,10,252,10,272,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
15,43,10,123,10,143,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
15,45,10,125,10,145,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
15,47,10,127,10,147,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
15,49,10,129,10,149,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
15,51,10,131,10,151,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
15,224,10,304,10,324,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
15,226,10,306,10,326,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
15,228,10,308,10,328,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
15,230,10,310,10,330,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
15,232,10,312,10,332,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
15,43,10,123,10,143,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
15,45,10,125,10,145,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
15,47,10,127,10,147,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
15,49,10,129,10,149,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
15,51,10,131,10,151,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
15,224,10,304,10,324,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
15,226,10,306,10,326,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
15,228,10,308,10,328,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
15,230,10,310,10,330,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
15,232,10,312,10,332,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
15,43,10,123,10,143,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
15,45,10,125,10,145,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
15,47,10,127,10,147,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
15,49,10,129,10,149,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
15,51,10,131,10,151,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
15,224,10,304,10,324,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
15,226,10,306,10,326,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
15,228,10,308,10,328,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
15,230,10,310,10,330,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
15,232,10,312,10,332,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
15,43,15,63,10,83,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
15,45,15,65,10,85,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
15,47,15,67,10,87,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
15,49,15,69,10,89,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
15,51,15,71,10,91,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
15,224,15,244,10,264,10,1999,10,184,10,759,10,839,10,859,10,899,10,2096
15,226,15,246,10,266,10,2001,10,186,10,761,10,841,10,861,10,901,10,2096
15,228,15,248,10,268,10,2003,10,188,10,763,10,843,10,863,10,903,10,2096
15,230,15,250,10,270,10,2005,10,190,10,765,10,845,10,865,10,905,10,2096
15,232,15,252,10,272,10,2007,10,192,10,767,10,847,10,867,10,907,10,2096
15,43,15,63,10,83,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
15,45,15,65,10,85,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
15,47,15,67,10,87,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
15,49,15,69,10,89,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
15,51,15,71,10,91,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
15,224,15,244,10,264,10,1999,10,184,10,759,10,839,10,859,10,899,10,2097
15,226,15,246,10,266,10,2001,10,186,10,761,10,841,10,861,10,901,10,2097
15,228,15,248,10,268,10,2003,10,188,10,763,10,843,10,863,10,903,10,2097
15,230,15,250,10,270,10,2005,10,190,10,765,10,845,10,865,10,905,10,2097
15,232,15,252,10,272,10,2007,10,192,10,767,10,847,10,867,10,907,10,2097
15,43,15,63,10,83,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
15,45,15,65,10,85,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
15,47,15,67,10,87,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
15,49,15,69,10,89,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
15,51,15,71,10,91,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
15,224,15,244,10,264,10,1999,10,184,10,759,10,839,10,859,10,899,10,2098
15,226,15,246,10,266,10,2001,10,186,10,761,10,841,10,861,10,901,10,2098
15,228,15,248,10,268,10,2003,10,188,10,763,10,843,10,863,10,903,10,2098
15,230,15,250,10,270,10,2005,10,190,10,765,10,845,10,865,10,905,10,2098
15,232,15,252,10,272,10,2007,10,192,10,767,10,847,10,867,10,907,10,2098
15,103,15,123,10,143,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
15,105,15,125,10,145,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
15,107,15,127,10,147,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
15,109,15,129,10,149,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
15,111,15,131,10,151,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
15,284,15,304,10,324,10,1999,10,184,10,759,10,839,10,859,10,899,10,2100
15,286,15,306,10,326,10,2001,10,186,10,761,10,841,10,861,10,901,10,2100
15,288,15,308,10,328,10,2003,10,188,10,763,10,843,10,863,10,903,10,2100
15,290,15,310,10,330,10,2005,10,190,10,765,10,845,10,865,10,905,10,2100
15,292,15,312,10,332,10,2007,10,192,10,767,10,847,10,867,10,907,10,2100
15,103,15,123,10,143,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
15,105,15,125,10,145,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
15,107,15,127,10,147,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
15,109,15,129,10,149,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
15,111,15,131,10,151,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
15,284,15,304,10,324,10,1999,10,184,10,759,10,839,10,859,10,899,10,2099
15,286,15,306,10,326,10,2001,10,186,10,761,10,841,10,861,10,901,10,2099
15,288,15,308,10,328,10,2003,10,188,10,763,10,843,10,863,10,903,10,2099
15,290,15,310,10,330,10,2005,10,190,10,765,10,845,10,865,10,905,10,2099
15,292,15,312,10,332,10,2007,10,192,10,767,10,847,10,867,10,907,10,2099
15,103,15,123,10,143,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
15,105,15,125,10,145,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
15,107,15,127,10,147,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
15,109,15,129,10,149,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
15,111,15,131,10,151,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
15,284,15,304,10,324,10,1999,10,184,10,759,10,839,10,859,10,899,10,2101
15,286,15,306,10,326,10,2001,10,186,10,761,10,841,10,861,10,901,10,2101
15,288,15,308,10,328,10,2003,10,188,10,763,10,843,10,863,10,903,10,2101
15,290,15,310,10,330,10,2005,10,190,10,765,10,845,10,865,10,905,10,2101
15,292,15,312,10,332,10,2007,10,192,10,767,10,847,10,867,10,907,10,2101
15,63,15,123,10,1558,10,1238,10,1678,10,1698,10,1718,10,1738,0,0,0,0
15,65,15,125,10,1560,10,1240,10,1680,10,1700,10,1720,10,1740,0,0,0,0
15,67,15,127,10,1562,10,1242,10,1682,10,1702,10,1722,10,1742,0,0,0,0
15,69,15,129,10,1564,10,1244,10,1684,10,1704,10,1724,10,1744,0,0,0,0
15,71,15,131,10,1566,10,1246,10,1686,10,1706,10,1726,10,1746,0,0,0,0
15,244,15,304,10,1559,10,1679,10,1699,10,1719,10,1739,10,624,10,670,0,0
15,246,15,306,10,1561,10,1681,10,1701,10,1721,10,1741,10,625,10,670,0,0
15,248,15,308,10,1563,10,1683,10,1703,10,1723,10,1743,10,626,10,670,0,0
15,250,15,310,10,1565,10,1685,10,1705,10,1725,10,1745,10,627,10,670,0,0
15,252,15,312,10,1567,10,1687,10,1707,10,1727,10,1747,10,628,10,670,0,0
15,63,15,123,10,143,10,1598,10,1238,10,1678,10,1698,10,1718,10,1738,0,0
15,65,15,125,10,145,10,1600,10,1240,10,1680,10,1700,10,1720,10,1740,0,0
15,67,15,127,10,147,10,1602,10,1242,10,1682,10,1702,10,1722,10,1742,0,0
15,69,15,129,10,149,10,1604,10,1244,10,1684,10,1704,10,1724,10,1744,0,0
15,71,15,131,10,151,10,1606,10,1246,10,1686,10,1706,10,1726,10,1746,0,0
15,244,15,304,10,324,10,1599,10,1679,10,1699,10,1719,10,1739,10,624,10,670
15,246,15,306,10,326,10,1601,10,1681,10,1701,10,1721,10,1741,10,625,10,670
15,248,15,308,10,328,10,1603,10,1683,10,1703,10,1723,10,1743,10,626,10,670
15,250,15,310,10,330,10,1605,10,1685,10,1705,10,1725,10,1745,10,627,10,670
15,252,15,312,10,332,10,1607,10,1687,10,1707,10,1727,10,1747,10,628,10,670
15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,10,2564,0,0
15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,10,2566,0,0
15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,10,2568,0,0
15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,10,2570,0,0
15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,10,2572,0,0
15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
15,43,15,83,15,43,10,1638,10,1238,10,1678,10,1698,10,1718,10,2524,0,0
15,45,15,85,15,45,10,1640,10,1240,10,1680,10,1700,10,1720,10,2526,0,0
15,47,15,87,15,47,10,1642,10,1242,10,1682,10,1702,10,1722,10,2528,0,0
15,49,15,89,15,49,10,1644,10,1244,10,1684,10,1704,10,1724,10,2530,0,0
15,51,15,91,15,51,10,1646,10,1246,10,1686,10,1706,10,1726,10,2532,0,0
15,224,15,264,15,224,10,1639,10,1239,10,1679,10,1699,10,1719,10,2205,0,0
15,226,15,266,15,226,10,1641,10,1241,10,1681,10,1701,10,1721,10,2207,0,0
15,228,15,268,15,228,10,1643,10,1243,10,1683,10,1703,10,1723,10,2209,0,0
15,230,15,270,15,230,10,1645,10,1245,10,1685,10,1705,10,1725,10,2211,0,0
15,232,15,272,15,232,10,1647,10,1247,10,1687,10,1707,10,1727,10,2213,0,0
15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,10,2564,0,0
15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,10,2566,0,0
15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,10,2568,0,0
15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,10,2570,0,0
15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,10,2572,0,0
15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,0,0,0,0
15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,0,0,0,0
15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,0,0,0,0
15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,0,0,0,0
15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,0,0,0,0
15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,0,0,0,0
15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,0,0,0,0
15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,0,0,0,0
15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,0,0,0,0
15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,0,0,0,0
15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
15,43,15,43,15,143,10,1598,10,1238,10,1678,10,1698,10,1718,10,2164,0,0
15,45,15,45,15,145,10,1600,10,1240,10,1680,10,1700,10,1720,10,2166,0,0
15,47,15,47,15,147,10,1602,10,1242,10,1682,10,1702,10,1722,10,2168,0,0
15,49,15,49,15,149,10,1604,10,1244,10,1684,10,1704,10,1724,10,2170,0,0
15,51,15,51,15,151,10,1606,10,1246,10,1686,10,1706,10,1726,10,2172,0,0
15,224,15,224,15,324,10,1599,10,1239,10,1679,10,1699,10,1719,10,1079,0,0
15,226,15,226,15,326,10,1601,10,1241,10,1681,10,1701,10,1721,10,1081,0,0
15,228,15,228,15,328,10,1603,10,1243,10,1683,10,1703,10,1723,10,1083,0,0
15,230,15,230,15,330,10,1605,10,1245,10,1685,10,1705,10,1725,10,1085,0,0
15,232,15,232,15,332,10,1607,10,1247,10,1687,10,1707,10,1727,10,1087,0,0
10,1618,15,1258,15,1278,15,1298,15,1318,15,1338,0,0,0,0,0,0,0,0
10,1620,15,1260,15,1280,15,1300,15,1320,15,1340,0,0,0,0,0,0,0,0
10,1622,15,1262,15,1282,15,1302,15,1322,15,1342,0,0,0,0,0,0,0,0
10,1624,15,1264,15,1284,15,1304,15,1324,15,1344,0,0,0,0,0,0,0,0
10,1626,15,1266,15,1286,15,1306,15,1326,15,1346,0,0,0,0,0,0,0,0
10,1619,15,1239,10,699,10,719,10,1419,10,1439,10,1499,10,1459,10,1479,0,0
10,1621,15,1241,10,701,10,721,10,1421,10,1441,10,1501,10,1461,10,1481,0,0
10,1623,15,1243,10,703,10,723,10,1423,10,1443,10,1503,10,1463,10,1483,0,0
10,1625,15,1245,10,705,10,725,10,1425,10,1445,10,1505,10,1465,10,1485,0,0
10,1627,15,1247,10,707,10,727,10,1427,10,1447,10,1507,10,1467,10,1487,0,0
15,2404,15,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2406,15,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2408,15,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2410,15,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2412,15,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,699,10,679,10,719,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,701,10,681,10,721,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,703,10,683,10,723,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,705,10,685,10,725,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,707,10,687,10,727,0,0,0,0,0,0,0,0,0,0
15,2424,15,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2426,15,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2428,15,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2430,15,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2432,15,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,699,10,679,10,719,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,701,10,681,10,721,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,703,10,683,10,723,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,699,10,679,10,719,0,0,0,0,0,0,0,0,0,0
15,1998,10,670,10,707,10,687,10,727,0,0,0,0,0,0,0,0,0,0
20,43,20,63,20,83,20,938,20,978,0,0,0,0,0,0,0,0,0,0
20,45,20,65,20,85,20,940,20,980,0,0,0,0,0,0,0,0,0,0
20,47,20,67,20,87,20,942,20,982,0,0,0,0,0,0,0,0,0,0
20,49,20,69,20,89,20,944,20,984,0,0,0,0,0,0,0,0,0,0
20,51,20,71,20,91,20,946,20,986,0,0,0,0,0,0,0,0,0,0
20,224,20,244,20,264,20,939,20,979,10,367,10,407,5,347,0,0,0,0
20,226,20,246,20,266,20,941,20,981,10,369,10,409,5,349,0,0,0,0
