<DBEA0DF4> {9},<40307D1F> {2},<F59B6FEA> {7},<23797629> {7},<9EF7C876> {7},<ECFF4F2A> {7},<307BCFCE> {7},<AFF227E1> {7},<7AA41279> {7},<955D6460> {7},<EC2C6223> {2},<12BBD4BC> {2},<539B57F0> {7},<499A9A38> {1},<55819099> {1},<2AC68551> {2},<84D11062> {2},<57EA9F2B> {2},<B9BE158A> {2},<8EBCAFB4> {2},<8E9859A8> {2},<BB4BCAD6> {2},<DACB4DF2> {2},<97F347AA> {2},<CE330BDB> {2},<94FDC57E> {2},<05349E2C> {2},<3CDE1626> {2},<41A318B6> {2},<F5ED412D> {1},<DBAF43F0> {2},<F7E1FAB8> {1},<49BB23FB> {1},<5E421975> {2},<F0375EE4> {1},<3E6D2243> {1}
<16BD250D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6132,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8635FB77>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6133,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0569BFBF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6134,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F0214C8E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6135,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<44547AEF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6136,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<963C13EE>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6137,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3D1933D2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6138,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<58E2DBB0>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6139,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<50150E50>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6140,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<EFF504DF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6141,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<82DF5006>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6142,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<18D86EDF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6143,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7132AB76>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6144,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F94D46B6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6145,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<042C2BCD>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6146,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1419F52F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6147,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<65C2F784>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6148,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B5AFE67E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6149,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<46072AEC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6150,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F3967397>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6151,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F0194A51>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6152,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E3DA91D6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6153,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<95E27295>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6154,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<30291CD1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6155,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9BCA29C5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6156,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2AF8F169>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6157,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<4CB9852B>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6158,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<25BD9F2F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6159,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<4BB1D924>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6160,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<834EA2B7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6161,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A15E2C2B>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6162,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<15A51D00>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6163,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<64992E8E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6164,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<35323522>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6165,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8B9C3817>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6166,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<238AFAC1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6167,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D3A3EE08>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6168,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<12F25EAE>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6169,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9B9EAC66>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6170,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B95FC822>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6201,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<4F313403>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6202,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<385B498D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6203,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<DEFEDF79>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6204,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1D92D0BD>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6205,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8B061FDE>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6206,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<4EB01DD5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6207,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<710A40FC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6208,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5464AE1F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6209,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<ABB6A2CC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6210,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FB325ED6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6211,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<46D16EB8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6212,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0AAE8ED9>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6213,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F71164F4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6214,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9626D971>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6215,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5B3818A6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6216,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C8EF5E1E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6217,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<746DF55A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6218,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<EAFFF74B>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6219,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F3E8F8B1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6220,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<24D297B1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6221,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5191F000>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6222,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7A3AD902>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6223,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6C7DC959>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6224,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BFA24DF7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6225,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0084407D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6226,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CE269EF7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6227,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9C72BC4D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6228,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3BD17063>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6229,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F20BF7AF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6230,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<12C3DF5E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6231,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9D20D7C4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6232,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6C721C5E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6233,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<22E39EB1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6234,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A9B0870F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6235,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<38F226FD>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6236,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9D018FD7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6237,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C83FBB3B>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6238,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<53F7C48E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6239,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<41A4375C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6240,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<870D98DC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6241,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<33BB9392>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6242,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<21A04E42>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6243,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D4060101>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6244,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BE68922B>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6245,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CF96B3AF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6246,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A8C5CC1E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6247,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5F917DB2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6248,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3BD2FAEC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6249,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5710B79A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6250,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<36A9404E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6251,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<08263B77>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6252,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6825FDCA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6253,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B1204F45>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6254,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A3D33685>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6255,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<456B43C5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6256,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<AEE2860C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6257,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<90CD1713>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6258,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A46E7055>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6259,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1C5EA4DE>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6260,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<359301AB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6261,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9EBED389>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6262,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<712C1CF3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6263,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<61342BCB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6264,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2B8A2F48>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6265,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9C4CA5BC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6266,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0B36C37C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6267,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7DAFC708>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6268,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D64A811D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6269,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<97CB8BD8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6270,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<77B96C73>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6301,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E39F0242>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6302,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<95ECFEBF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6303,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<670E0908>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6304,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8C256911>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6305,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6D238FF6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6306,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9C98D6BD>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6307,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<87505CD3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6308,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CB0463AA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6309,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CB1BE19D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6310,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<60DAAECB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6311,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<826D2082>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6312,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<35591213>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6313,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D9FBBD6F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6314,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<DCFEA245>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6315,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<87211640>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6316,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FB7EF1F6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6317,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F6E27C4E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6318,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9A07372C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6319,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<22BB0A03>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6320,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2904BBED>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6321,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<76767BD3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6322,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3F28733F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6323,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<ACD7A085>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6324,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F390FEA1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6325,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C6A31F67>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6326,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7A592FAF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6327,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2A6879B8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6328,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7A17EF44>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6329,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D3418D15>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6330,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6A0FF639>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6331,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<AF26FE6A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6332,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<68B8AB48>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6333,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D3419CD3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6334,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0289BFF6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6335,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9734030D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6336,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FB9817D1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6337,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E228BCC2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6338,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<80F43303>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6339,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E0ABD862>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6340,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6AFE51D1>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6341,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A9395907>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6342,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F647C4B8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6343,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8A843133>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6344,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A7ED5673>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6345,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3AF9923C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6346,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D53283E0>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6347,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5D961A11>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6348,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<955733FB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6349,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
