Name {2},RBodyRscID {2},LBodyRscID {2},RscBullet {2},RscEff {7},RscSe {7},TypeRange {1},TypeWpn {1},TypeWpn2 {1},Damage {3},Stability {1},Atr {1},Magazine {1},DMRatio {2},Recast {2},RateBonus {4},DexBonus {4},MakerID {1},MakerLv {1},Rare {1},EquLv {1},GneLv {1},Affix[0] {2},Affix[1] {2},Affix[2] {2},AffixCount {1},SlotNum {1},Price {2},ItemInfo [NoSell] {1},Hanger [SideR] {1},Hanger [BackR] {1},Hanger [BackL] {1},Hanger [SideL] {1},Flag {1},HoldType {1},UseType {1},ArtsID {2},UI {2},UI2 {2}
1440,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,102,0,983
1441,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,102,0,983
1442,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,102,0,983
1443,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,102,0,983
1444,956,963,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,102,0,983
1445,953,960,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,102,0,983
1446,955,962,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,102,0,983
1447,954,961,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,102,0,983
1448,958,965,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,102,0,983
1449,957,964,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,102,0,983
1450,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,758,0,0,3,1,128,0,0,0,0,0,0,0,0,103,0,983
1451,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,759,0,0,3,1,256,0,0,0,0,0,0,0,0,103,0,983
1452,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,760,0,0,3,1,512,0,0,0,0,0,0,0,0,103,0,983
1453,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,761,0,0,3,1,1024,0,0,0,0,0,0,0,0,103,0,983
1454,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,762,0,0,3,1,2048,0,0,0,0,0,0,0,0,103,0,983
1450,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,20,1,758,778,0,3,1,128,0,0,0,0,0,0,0,0,103,0,983
1451,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,30,1,759,779,0,3,1,256,0,0,0,0,0,0,0,0,103,0,983
1452,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,760,780,0,3,1,512,0,0,0,0,0,0,0,0,103,0,983
1453,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,761,781,0,3,1,1024,0,0,0,0,0,0,0,0,103,0,983
1454,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,762,782,0,3,1,2048,0,0,0,0,0,0,0,0,103,0,983
1450,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,20,1,758,778,0,3,2,128,0,0,0,0,0,0,0,0,103,0,983
1451,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,30,1,759,779,0,3,2,256,0,0,0,0,0,0,0,0,103,0,983
1452,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,760,780,0,3,2,512,0,0,0,0,0,0,0,0,103,0,983
1453,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,761,781,0,3,2,1024,0,0,0,0,0,0,0,0,103,0,983
1454,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,762,782,0,3,2,2048,0,0,0,0,0,0,0,0,103,0,983
1455,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,103,0,983
1456,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,103,0,983
1457,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,103,0,983
1458,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,103,0,983
1459,956,963,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,103,0,983
1460,953,960,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,103,0,983
1461,955,962,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,103,0,983
1462,954,961,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,103,0,983
1463,958,965,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,103,0,983
1464,957,964,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,103,0,983
1465,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,758,0,0,3,1,128,0,0,0,0,0,0,0,0,104,0,983
1466,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,759,0,0,3,1,256,0,0,0,0,0,0,0,0,104,0,983
1467,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,760,0,0,3,1,512,0,0,0,0,0,0,0,0,104,0,983
1468,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,761,0,0,3,1,1024,0,0,0,0,0,0,0,0,104,0,983
1469,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,762,0,0,3,1,2048,0,0,0,0,0,0,0,0,104,0,983
1465,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,20,1,758,778,0,3,1,128,0,0,0,0,0,0,0,0,104,0,983
1466,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,30,1,759,779,0,3,1,256,0,0,0,0,0,0,0,0,104,0,983
1467,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,760,780,0,3,1,512,0,0,0,0,0,0,0,0,104,0,983
1468,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,761,781,0,3,1,1024,0,0,0,0,0,0,0,0,104,0,983
1469,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,762,782,0,3,1,2048,0,0,0,0,0,0,0,0,104,0,983
1465,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,20,1,758,778,0,3,2,128,0,0,0,0,0,0,0,0,104,0,983
1466,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,30,1,759,779,0,3,2,256,0,0,0,0,0,0,0,0,104,0,983
1467,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,760,780,0,3,2,512,0,0,0,0,0,0,0,0,104,0,983
1468,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,761,781,0,3,2,1024,0,0,0,0,0,0,0,0,104,0,983
1469,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,762,782,0,3,2,2048,0,0,0,0,0,0,0,0,104,0,983
1470,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,104,0,983
1471,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,104,0,983
1472,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,104,0,983
1473,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,104,0,983
1474,956,963,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,104,0,983
1475,953,960,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,104,0,983
1476,955,962,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,104,0,983
1477,954,961,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,104,0,983
1478,958,965,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,104,0,983
1479,957,964,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,104,0,983
1480,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,758,0,0,3,1,128,0,0,0,0,0,0,0,0,105,0,983
1481,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,759,0,0,3,1,256,0,0,0,0,0,0,0,0,105,0,983
1482,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,760,0,0,3,1,512,0,0,0,0,0,0,0,0,105,0,983
1483,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,761,0,0,3,1,1024,0,0,0,0,0,0,0,0,105,0,983
1484,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,762,0,0,3,1,2048,0,0,0,0,0,0,0,0,105,0,983
1480,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,20,1,758,778,0,3,1,128,0,0,0,0,0,0,0,0,105,0,983
1481,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,30,1,759,779,0,3,1,256,0,0,0,0,0,0,0,0,105,0,983
1482,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,760,780,0,3,1,512,0,0,0,0,0,0,0,0,105,0,983
1483,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,761,781,0,3,1,1024,0,0,0,0,0,0,0,0,105,0,983
1484,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,4,1,50,1,762,782,0,3,1,2048,0,0,0,0,0,0,0,0,105,0,983
1480,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,20,1,758,778,0,3,2,128,0,0,0,0,0,0,0,0,105,0,983
1481,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,30,1,759,779,0,3,2,256,0,0,0,0,0,0,0,0,105,0,983
1482,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,760,780,0,3,2,512,0,0,0,0,0,0,0,0,105,0,983
1483,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,761,781,0,3,2,1024,0,0,0,0,0,0,0,0,105,0,983
1484,954,961,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,5,1,50,1,762,782,0,3,2,2048,0,0,0,0,0,0,0,0,105,0,983
1485,953,960,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,105,0,983
1486,955,962,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,105,0,983
1487,959,966,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,105,0,983
1488,958,965,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,105,0,983
1489,956,963,0,042301,042301,2,3,6,0,0,0,0,0,600,0,0,3,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,105,0,983
1490,953,960,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,105,0,983
1491,955,962,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,105,0,983
1492,954,961,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,105,0,983
1493,958,965,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,105,0,983
1494,957,964,0,042301,042301,2,3,6,0,0,0,0,0,480,0,0,3,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,105,0,983
1495,981,988,0,042401,042401,1,3,6,96,10,3,5,0,360,0,0,3,1,1,20,1,63,0,0,3,1,128,0,0,0,0,0,0,0,0,107,0,985
1496,983,990,0,042401,042401,1,3,6,128,10,3,5,0,360,0,0,3,1,1,30,1,64,0,0,3,1,256,0,0,0,0,0,0,0,0,107,0,985
1497,982,989,0,042401,042401,1,3,6,160,10,3,5,0,360,0,0,3,1,1,50,1,65,0,0,3,1,512,0,0,0,0,0,0,0,0,107,0,985
1498,986,993,0,042401,042401,1,3,6,192,10,3,5,0,360,0,0,3,1,1,50,1,66,0,0,3,1,1024,0,0,0,0,0,0,0,0,107,0,985
1499,987,994,0,042401,042401,1,3,6,224,10,3,5,0,360,0,0,3,1,1,50,1,67,0,0,3,1,2048,0,0,0,0,0,0,0,0,107,0,985
1495,981,988,0,042401,042401,1,3,6,96,10,3,5,0,360,0,0,3,4,1,20,1,63,123,0,3,1,128,0,0,0,0,0,0,0,0,107,0,985
1496,983,990,0,042401,042401,1,3,6,128,10,3,5,0,360,0,0,3,4,1,30,1,64,124,0,3,1,256,0,0,0,0,0,0,0,0,107,0,985
1497,982,989,0,042401,042401,1,3,6,160,10,3,5,0,360,0,0,3,4,1,50,1,65,125,0,3,1,512,0,0,0,0,0,0,0,0,107,0,985
1498,986,993,0,042401,042401,1,3,6,192,10,3,5,0,360,0,0,3,4,1,50,1,66,126,0,3,1,1024,0,0,0,0,0,0,0,0,107,0,985
1499,987,994,0,042401,042401,1,3,6,224,10,3,5,0,360,0,0,3,4,1,50,1,67,127,0,3,1,2048,0,0,0,0,0,0,0,0,107,0,985
1495,981,988,0,042401,042401,1,3,6,96,10,3,5,0,360,0,0,3,5,1,20,1,63,123,0,3,2,128,0,0,0,0,0,0,0,0,107,0,985
1496,983,990,0,042401,042401,1,3,6,128,10,3,5,0,360,0,0,3,5,1,30,1,64,124,0,3,2,256,0,0,0,0,0,0,0,0,107,0,985
1497,982,989,0,042401,042401,1,3,6,160,10,3,5,0,360,0,0,3,5,1,50,1,65,125,0,3,2,512,0,0,0,0,0,0,0,0,107,0,985
1498,986,993,0,042401,042401,1,3,6,192,10,3,5,0,360,0,0,3,5,1,50,1,66,126,0,3,2,1024,0,0,0,0,0,0,0,0,107,0,985
1499,987,994,0,042401,042401,1,3,6,224,10,3,5,0,360,0,0,3,5,1,50,1,67,127,0,3,2,2048,0,0,0,0,0,0,0,0,107,0,985
1500,981,988,0,042401,042401,1,3,6,96,10,3,5,0,360,0,0,3,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,107,0,985
1501,983,990,0,042401,042401,1,3,6,128,10,3,5,0,360,0,0,3,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,107,0,985
1502,982,989,0,042401,042401,1,3,6,160,10,3,5,0,360,0,0,3,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,107,0,985
1503,986,993,0,042401,042401,1,3,6,192,10,3,5,0,360,0,0,3,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,107,0,985
1504,984,991,0,042401,042401,1,3,6,224,10,3,5,0,360,0,0,3,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,107,0,985
1505,981,988,0,042401,042401,1,3,6,168,10,3,5,0,300,0,0,3,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,107,0,985
1506,983,990,0,042401,042401,1,3,6,224,10,3,5,0,300,0,0,3,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,107,0,985
1507,987,994,0,042401,042401,1,3,6,288,10,3,5,0,300,0,0,3,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,107,0,985
1508,986,993,0,042401,042401,1,3,6,344,10,3,5,0,300,0,0,3,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,107,0,985
1509,985,992,0,042401,042401,1,3,6,400,10,3,5,0,300,0,0,3,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,107,0,985
1510,995,1002,0,020301,020301,2,5,7,1560,12,2,0,0,600,0,0,1,1,1,20,1,43,0,0,3,1,128,0,0,0,0,0,0,0,0,108,0,986
1511,1001,1008,0,020301,020301,2,5,7,2080,12,2,0,0,600,0,0,1,1,1,30,1,44,0,0,3,1,256,0,0,0,0,0,0,0,0,108,0,986
1512,997,1004,0,020301,020301,2,5,7,2600,12,2,0,0,600,0,0,1,1,1,50,1,45,0,0,3,1,512,0,0,0,0,0,0,0,0,108,0,986
1513,998,1005,0,020301,020301,2,5,7,3120,12,2,0,0,600,0,0,1,1,1,50,1,46,0,0,3,1,1024,0,0,0,0,0,0,0,0,108,0,986
1514,996,1003,0,020301,020301,2,5,7,3640,12,2,0,0,600,0,0,1,1,1,50,1,47,0,0,3,1,2048,0,0,0,0,0,0,0,0,108,0,986
1510,995,1002,0,020301,020301,2,5,7,1560,12,2,0,0,600,0,0,1,4,1,20,1,43,2944,0,3,1,128,0,0,0,0,0,0,0,0,108,0,986
1511,1001,1008,0,020301,020301,2,5,7,2080,12,2,0,0,600,0,0,1,4,1,30,1,44,2945,0,3,1,256,0,0,0,0,0,0,0,0,108,0,986
1512,997,1004,0,020301,020301,2,5,7,2600,12,2,0,0,600,0,0,1,4,1,50,1,45,2946,0,3,1,512,0,0,0,0,0,0,0,0,108,0,986
1513,998,1005,0,020301,020301,2,5,7,3120,12,2,0,0,600,0,0,1,4,1,50,1,46,2947,0,3,1,1024,0,0,0,0,0,0,0,0,108,0,986
1514,996,1003,0,020301,020301,2,5,7,3640,12,2,0,0,600,0,0,1,4,1,50,1,47,2948,0,3,1,2048,0,0,0,0,0,0,0,0,108,0,986
1510,995,1002,0,020301,020301,2,5,7,1560,12,2,0,0,600,0,0,1,5,1,20,1,43,2944,678,3,1,128,0,0,0,0,0,0,0,0,108,0,986
1511,1001,1008,0,020301,020301,2,5,7,2080,12,2,0,0,600,0,0,1,5,1,30,1,44,2945,679,3,1,256,0,0,0,0,0,0,0,0,108,0,986
1512,997,1004,0,020301,020301,2,5,7,2600,12,2,0,0,600,0,0,1,5,1,50,1,45,2946,680,3,1,512,0,0,0,0,0,0,0,0,108,0,986
1513,998,1005,0,020301,020301,2,5,7,3120,12,2,0,0,600,0,0,1,5,1,50,1,46,2947,681,3,1,1024,0,0,0,0,0,0,0,0,108,0,986
1514,996,1003,0,020301,020301,2,5,7,3640,12,2,0,0,600,0,0,1,5,1,50,1,47,2948,682,3,1,2048,0,0,0,0,0,0,0,0,108,0,986
1515,995,1002,0,020301,020301,2,5,7,1560,12,2,0,0,600,0,0,1,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,108,0,986
1516,1001,1008,0,020301,020301,2,5,7,2080,12,2,0,0,600,0,0,1,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,108,0,986
1517,997,1004,0,020301,020301,2,5,7,2600,12,2,0,0,600,0,0,1,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,108,0,986
1518,998,1005,0,020301,020301,2,5,7,3120,12,2,0,0,600,0,0,1,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,108,0,986
1519,999,1006,0,020301,020301,2,5,7,3640,12,2,0,0,600,0,0,1,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,108,0,986
1520,995,1002,0,020301,020301,2,5,7,1944,12,2,0,0,480,0,0,1,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,108,0,986
1521,1001,1008,0,020301,020301,2,5,7,2600,12,2,0,0,480,0,0,1,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,108,0,986
1522,996,1003,0,020301,020301,2,5,7,3248,12,2,0,0,480,0,0,1,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,108,0,986
1523,998,1005,0,020301,020301,2,5,7,3896,12,2,0,0,480,0,0,1,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,108,0,986
1524,1000,1007,0,020301,020301,2,5,7,4544,12,2,0,0,480,0,0,1,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,108,0,986
1525,1009,1016,0,021101,021101,2,5,7,1560,8,5,0,0,600,0,0,1,1,1,20,1,1238,0,0,3,1,128,0,0,0,0,0,0,0,0,110,0,988
1526,1010,1017,0,021101,021101,2,5,7,2080,8,5,0,0,600,0,0,1,1,1,30,1,1239,0,0,3,1,256,0,0,0,0,0,0,0,0,110,0,988
1527,1015,1022,0,021101,021101,2,5,7,2600,8,5,0,0,600,0,0,1,1,1,50,1,1240,0,0,3,1,512,0,0,0,0,0,0,0,0,110,0,988
1528,1013,1020,0,021101,021101,2,5,7,3120,8,5,0,0,600,0,0,1,1,1,50,1,1241,0,0,3,1,1024,0,0,0,0,0,0,0,0,110,0,988
1529,1011,1018,0,021101,021101,2,5,7,3640,8,5,0,0,600,0,0,1,1,1,50,1,1242,0,0,3,1,2048,0,0,0,0,0,0,0,0,110,0,988
1525,1009,1016,0,021101,021101,2,5,7,1560,8,5,0,0,600,0,0,1,4,1,20,1,1238,2944,0,3,1,128,0,0,0,0,0,0,0,0,110,0,988
1526,1010,1017,0,021101,021101,2,5,7,2080,8,5,0,0,600,0,0,1,4,1,30,1,1239,2945,0,3,1,256,0,0,0,0,0,0,0,0,110,0,988
1527,1015,1022,0,021101,021101,2,5,7,2600,8,5,0,0,600,0,0,1,4,1,50,1,1240,2946,0,3,1,512,0,0,0,0,0,0,0,0,110,0,988
1528,1013,1020,0,021101,021101,2,5,7,3120,8,5,0,0,600,0,0,1,4,1,50,1,1241,2947,0,3,1,1024,0,0,0,0,0,0,0,0,110,0,988
1529,1011,1018,0,021101,021101,2,5,7,3640,8,5,0,0,600,0,0,1,4,1,50,1,1242,2948,0,3,1,2048,0,0,0,0,0,0,0,0,110,0,988
1525,1009,1016,0,021101,021101,2,5,7,1560,8,5,0,0,600,0,0,1,5,1,20,1,1238,2944,678,3,1,128,0,0,0,0,0,0,0,0,110,0,988
1526,1010,1017,0,021101,021101,2,5,7,2080,8,5,0,0,600,0,0,1,5,1,30,1,1239,2945,679,3,1,256,0,0,0,0,0,0,0,0,110,0,988
1527,1015,1022,0,021101,021101,2,5,7,2600,8,5,0,0,600,0,0,1,5,1,50,1,1240,2946,680,3,1,512,0,0,0,0,0,0,0,0,110,0,988
1528,1013,1020,0,021101,021101,2,5,7,3120,8,5,0,0,600,0,0,1,5,1,50,1,1241,2947,681,3,1,1024,0,0,0,0,0,0,0,0,110,0,988
1529,1011,1018,0,021101,021101,2,5,7,3640,8,5,0,0,600,0,0,1,5,1,50,1,1242,2948,682,3,1,2048,0,0,0,0,0,0,0,0,110,0,988
1530,1009,1016,0,021101,021101,2,5,7,1560,8,5,0,0,600,0,0,1,1,1,20,1,0,0,0,3,0,128,0,0,0,0,0,0,0,0,110,0,988
1531,1010,1017,0,021101,021101,2,5,7,2080,8,5,0,0,600,0,0,1,1,1,30,1,0,0,0,3,0,256,0,0,0,0,0,0,0,0,110,0,988
1532,1015,1022,0,021101,021101,2,5,7,2600,8,5,0,0,600,0,0,1,1,1,50,1,0,0,0,3,0,512,0,0,0,0,0,0,0,0,110,0,988
1533,1013,1020,0,021101,021101,2,5,7,3120,8,5,0,0,600,0,0,1,1,1,50,1,0,0,0,3,0,1024,0,0,0,0,0,0,0,0,110,0,988
1534,1012,1019,0,021101,021101,2,5,7,3640,8,5,0,0,600,0,0,1,1,1,50,1,0,0,0,3,0,2048,0,0,0,0,0,0,0,0,110,0,988
1535,1009,1016,0,021101,021101,2,5,7,1944,8,5,0,0,480,0,0,1,1,5,20,1,0,0,0,5,1,128,0,0,0,0,0,0,0,0,110,0,988
1536,1010,1017,0,021101,021101,2,5,7,2600,8,5,0,0,480,0,0,1,1,5,30,1,0,0,0,5,1,256,0,0,0,0,0,0,0,0,110,0,988
1537,1011,1018,0,021101,021101,2,5,7,3248,8,5,0,0,480,0,0,1,1,5,50,1,0,0,0,5,2,512,0,0,0,0,0,0,0,0,110,0,988
1538,1013,1020,0,021101,021101,2,5,7,3896,8,5,0,0,480,0,0,1,1,5,50,1,0,0,0,5,2,1024,0,0,0,0,0,0,0,0,110,0,988
1539,1014,1021,0,021101,021101,2,5,7,4544,8,5,0,0,480,0,0,1,1,5,50,1,0,0,0,5,2,2048,0,0,0,0,0,0,0,0,110,0,988
1540,1023,1030,0,021201,021201,2,5,7,296,10,2,0,0,1200,0,0,2,1,1,20,2,1698,0,0,3,1,128,0,0,0,0,0,0,0,0,111,0,989
1541,1027,1034,0,021201,021201,2,5,7,400,10,2,0,0,1200,0,0,2,1,1,30,2,1699,0,0,3,1,256,0,0,0,0,0,0,0,0,111,0,989
1542,1029,1036,0,021201,021201,2,5,7,496,10,2,0,0,1200,0,0,2,1,1,50,2,1700,0,0,3,1,512,0,0,0,0,0,0,0,0,111,0,989
1543,1026,1033,0,021201,021201,2,5,7,600,10,2,0,0,1200,0,0,2,1,1,50,2,1701,0,0,3,1,1024,0,0,0,0,0,0,0,0,111,0,989
1544,1024,1031,0,021201,021201,2,5,7,696,10,2,0,0,1200,0,0,2,1,1,50,2,1702,0,0,3,1,2048,0,0,0,0,0,0,0,0,111,0,989
