quest_name {7},quest_title {2},category {1},name {2},area {2},summary {2},GameCondition {2},Difficulty {1},ClearCheckflg {2},ArrivalCheckflg {2},HexCondition {2},OrderCond {2},OrderID {2},balloonCond {2},balloonNpc {2},waitComp {2},result_text_a {2},result_text_b {2},reward_disp {1},sortID {2},itemset_id_1 {2},itemset_id_2 {2},consent {2},window_disp {1},prt_quest_id {2},flg_type_a {2},flg_type_b {2},task_id {2},cancel_count {1},dead_count {2},next_quest_a {2},ScriptA {7},next_quest_b {2},ScriptB {7},quest_report {2}
110126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,0,3032,1468,0,0,10000,,0,,0
,4042,4,981,2,2998,2651,5,6027,29838,0,0,0,0,0,0,3346,0,1,1127,434,0,1,1,0,2232,0,0,0,0,1954,,0,,389
110127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,3033,1469,0,0,10000,,0,,0
,4043,4,974,2,2999,2653,5,6028,29839,0,0,0,0,0,0,3347,0,1,1128,480,0,1,1,0,2233,0,0,0,0,1956,,0,,390
110128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,0,3034,1470,0,0,10000,,0,,0
,4044,4,972,4,3000,5813,5,6029,29840,0,0,0,0,0,0,3348,0,1,1129,435,0,1,1,0,2234,0,0,0,0,1958,,0,,391
110129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,0,3035,1471,0,0,10000,,0,,0
,4045,4,1017,4,3001,5784,5,6030,29841,0,0,0,0,0,0,3349,0,1,1130,436,0,1,1,0,2235,0,0,0,0,1960,,0,,392
110130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,3036,1472,0,0,10000,,0,,0
,4046,4,994,4,3002,5784,5,6031,29842,0,0,0,0,0,0,3350,0,1,1131,437,0,1,1,0,2236,0,0,0,0,1962,,0,,393
110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,0,3037,1473,0,0,10000,,0,,0
,4047,4,972,4,3003,5813,5,6032,29843,0,0,0,0,0,0,3351,0,1,1132,438,0,1,1,0,2237,0,0,0,0,1964,,0,,394
110132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,0,3038,1474,0,0,10000,,0,,0
,4048,4,1017,4,3004,5786,5,6033,29844,0,0,0,0,0,0,3352,0,1,1133,451,0,1,1,0,2238,0,0,0,0,1966,,0,,395
110133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,0,3039,1475,0,0,10000,,0,,0
,4049,4,991,4,3005,5814,5,6034,29845,0,0,0,0,0,0,3353,0,1,1134,452,0,1,1,0,2239,0,0,0,0,1968,,0,,396
110134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,0,3040,1476,0,0,10000,,0,,0
,4050,4,970,5,3006,5814,5,6035,29846,0,0,0,0,0,0,3354,0,1,1135,453,0,1,1,0,2240,0,0,0,0,1970,,0,,397
110135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,3041,1477,0,0,10000,,0,,0
,4051,4,980,5,3007,5814,5,6036,29847,0,0,0,0,0,0,3355,0,1,1136,454,0,1,1,0,2241,0,0,0,0,1972,,0,,398
110136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,0,3042,1478,0,0,10000,,0,,0
,4052,4,1010,5,3008,5783,5,6037,29848,0,0,0,0,0,0,3356,0,1,1137,481,0,1,1,0,2242,0,0,0,0,1974,,0,,399
110137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,3043,1479,0,0,10000,,0,,0
,4053,4,958,5,3009,5814,5,6038,29849,0,0,0,0,0,0,3357,0,1,1138,455,0,1,1,0,2243,0,0,0,0,1976,,0,,400
110138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0,3044,1480,0,0,10000,,0,,0
,4054,4,973,5,3010,5814,5,6039,29850,0,0,0,0,0,0,3358,0,1,1139,456,0,1,1,0,2244,0,0,0,0,1978,,0,,401
110139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,3045,1481,0,0,10000,,0,,0
,4055,4,990,6,3011,5815,5,6040,29851,0,0,0,0,0,0,3359,0,1,1140,482,0,1,1,0,2245,0,0,0,0,1980,,0,,402
110140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,3046,1482,0,0,10000,,0,,0
,4056,4,974,7,3012,5815,5,6041,29852,0,0,0,0,0,0,3360,0,1,1141,483,0,1,1,0,2246,0,0,0,0,1982,,0,,403
110141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,3047,1483,0,0,10000,,0,,0
,4057,4,951,7,3013,5815,5,6042,29853,0,0,0,0,0,0,3361,0,1,1142,484,0,1,1,0,2247,0,0,0,0,1984,,0,,404
110142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,0,3048,1484,0,0,10000,,0,,0
,4058,4,998,7,3014,5815,5,6043,29854,0,0,0,0,0,0,3362,0,1,1143,485,0,1,1,0,2248,0,0,0,0,1986,,0,,405
110143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,3049,1485,0,0,10000,,0,,0
,4059,4,971,7,3015,5816,5,6044,29855,0,0,0,0,0,0,3363,0,1,1144,526,0,1,1,0,2249,0,0,0,0,1988,,0,,406
110144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,3050,1486,0,0,10000,,0,,0
,4060,4,974,7,3016,5816,5,6045,29856,0,0,0,0,0,0,3364,0,1,1145,527,0,1,1,0,2250,0,0,0,0,1990,,0,,407
110145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,3051,1487,0,0,10000,,0,,0
,4061,4,973,6,3017,5815,5,6046,29857,0,0,0,0,0,0,3365,0,1,1146,486,0,1,1,0,2251,0,0,0,0,1992,,0,,408
110146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,3052,1488,0,0,10000,,0,,0
,4062,4,971,6,3018,5815,5,6047,29858,0,0,0,0,0,0,3366,0,1,1147,487,0,1,1,0,2252,0,0,0,0,1994,,0,,409
110147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,3053,1489,0,0,10000,,0,,0
,4063,4,1013,6,3019,5783,5,6048,29859,0,0,0,0,0,0,3367,0,1,1148,488,0,1,1,0,2253,0,0,0,0,1996,,0,,410
110148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,3054,1490,0,0,10000,,0,,0
,4064,4,965,6,3020,5792,5,6049,29860,0,0,0,0,0,0,3368,0,1,1149,489,0,1,1,0,2254,0,0,0,0,1998,,0,,411
110149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,3055,1491,0,0,10000,,0,,0
,4065,4,984,6,3021,5816,5,6050,29861,0,0,0,0,0,0,3369,0,1,1150,528,0,1,1,0,2255,0,0,0,0,2000,,0,,412
110150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,3056,1492,0,0,10000,,0,,0
,4066,4,1012,5,3022,5714,6,6051,29862,0,0,0,0,0,0,3370,0,1,1151,490,0,1,1,0,2256,0,0,0,0,2002,,0,,413
110151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,3057,1493,0,0,10000,,0,,0
,4067,4,992,5,3023,5815,6,6052,29863,0,0,0,0,0,0,3371,0,1,1152,491,0,1,1,0,2257,0,0,0,0,2004,,0,,414
110152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,3058,1494,0,0,10000,,0,,0
,4068,4,989,2,3024,2651,6,6053,29864,0,0,0,0,0,0,3372,0,1,1153,439,0,1,1,0,2258,0,0,0,0,2006,,0,,415
110153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,3059,1495,0,0,10000,,0,,0
,4069,4,970,2,3025,2651,6,6054,29865,0,0,0,0,0,0,3373,0,1,1154,440,0,1,1,0,2259,0,0,0,0,2008,,0,,416
110154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,3060,1496,0,0,10000,,0,,0
,4070,4,981,2,3026,2653,6,6055,29866,0,0,0,0,0,0,3374,0,1,1155,492,0,1,1,0,2260,0,0,0,0,2010,,0,,417
110155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,3061,1497,0,0,10000,,0,,0
,4071,4,941,2,3027,5788,6,6056,29867,0,0,0,0,0,0,3375,0,1,1156,457,0,1,1,0,2261,0,0,0,0,2012,,0,,418
110156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,3062,1498,0,0,10000,,0,,0
,4072,4,1000,2,3028,2652,6,6057,29868,0,0,0,0,0,0,3376,0,1,1157,458,0,1,1,0,2262,0,0,0,0,2014,,0,,419
110157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0,3063,1499,0,0,10000,,0,,0
,4073,4,975,4,3029,5814,6,6058,29869,0,0,0,0,0,0,3377,0,1,1158,459,0,1,1,0,2263,0,0,0,0,2016,,0,,420
110158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,3064,1500,0,0,10000,,0,,0
,4074,4,957,4,3030,5814,6,6059,29870,0,0,0,0,0,0,3378,0,1,1159,460,0,1,1,0,2264,0,0,0,0,2018,,0,,421
110159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,3065,1501,0,0,10000,,0,,0
,4075,4,1017,4,3031,5783,6,6060,29871,0,0,0,0,0,0,3379,0,1,1160,493,0,1,1,0,2265,0,0,0,0,2020,,0,,422
110160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,3066,1502,0,0,10000,,0,,0
,4076,4,987,4,3032,5814,6,6061,29872,0,0,0,0,0,0,3380,0,1,1161,461,0,1,1,0,2266,0,0,0,0,2022,,0,,423
110161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,3067,1503,0,0,10000,,0,,0
,4077,4,973,4,3033,5814,6,6062,29873,0,0,0,0,0,0,3381,0,1,1162,462,0,1,1,0,2267,0,0,0,0,2024,,0,,424
110162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,3068,1504,0,0,10000,,0,,0
,4078,4,972,5,3034,5815,6,6063,29874,0,0,0,0,0,0,3382,0,1,1163,494,0,1,1,0,2268,0,0,0,0,2026,,0,,425
110163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,3069,1505,0,0,10000,,0,,0
,4079,4,989,5,3035,5815,6,6064,29875,0,0,0,0,0,0,3383,0,1,1164,495,0,1,1,0,2269,0,0,0,0,2028,,0,,426
110164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,0,3070,1506,0,0,10000,,0,,0
,4080,4,974,5,3036,5815,6,6065,29876,0,0,0,0,0,0,3384,0,1,1165,496,0,1,1,0,2270,0,0,0,0,2030,,0,,427
110165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,0,3071,1507,0,0,10000,,0,,0
,4081,4,943,5,3037,5793,6,6066,29877,0,0,0,0,0,0,3385,0,1,1166,497,0,1,1,0,2271,0,0,0,0,2032,,0,,428
110166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,0,3072,1508,0,0,10000,,0,,0
,4082,4,986,5,3038,5815,6,6067,29878,0,0,0,0,0,0,3386,0,1,1167,498,0,1,1,0,2272,0,0,0,0,2034,,0,,429
110167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,3073,1509,0,0,10000,,0,,0
,4083,4,972,5,3039,5815,6,6068,29879,0,0,0,0,0,0,3387,0,1,1168,499,0,1,1,0,2273,0,0,0,0,2036,,0,,430
110168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,0,3074,1510,0,0,10000,,0,,0
,4084,4,1000,7,3040,5816,6,6069,29880,0,0,0,0,0,0,3388,0,1,1169,529,0,1,1,0,2274,0,0,0,0,2038,,0,,431
110169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,0,3075,1511,0,0,10000,,0,,0
,4085,4,999,7,3041,5783,6,6069,29880,0,0,0,0,0,0,3389,0,1,1170,500,0,1,1,0,2275,0,0,0,0,2040,,0,,432
110170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,3076,1512,0,0,10000,,0,,0
,4086,4,999,7,3042,5783,6,6070,29881,0,0,0,0,0,0,3390,0,1,1171,501,0,1,1,0,2276,0,0,0,0,2042,,0,,433
110171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,0,3077,1513,0,0,10000,,0,,0
,4087,4,974,7,3043,5816,6,6071,29882,0,0,0,0,0,0,3391,0,1,1172,530,0,1,1,0,2277,0,0,0,0,2044,,0,,434
110172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,0,3078,1514,0,0,10000,,0,,0
,4088,4,980,7,3044,5815,6,6072,29883,0,0,0,0,0,0,3392,0,1,1173,502,0,1,1,0,2278,0,0,0,0,2046,,0,,435
110173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,3079,1515,0,0,10000,,0,,0
,4089,4,943,7,3045,5794,5,6073,29884,0,0,0,0,0,0,3393,0,1,1174,552,0,1,1,0,2279,0,0,0,0,2048,,0,,436
110174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,0,3080,1516,0,0,10000,,0,,0
,4090,4,970,6,3046,5816,6,6074,29885,0,0,0,0,0,0,3394,0,1,1175,531,0,1,1,0,2280,0,0,0,0,2050,,0,,437
110175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049,0,3081,1517,0,0,10000,,0,,0
,4091,4,990,6,3047,5816,6,6075,29886,0,0,0,0,0,0,3395,0,1,1176,532,0,1,1,0,2281,0,0,0,0,2052,,0,,438
110176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,3082,1518,0,0,10000,,0,,0
,4092,4,989,6,3048,5816,6,6076,29887,0,0,0,0,0,0,3396,0,1,1177,533,0,1,1,0,2282,0,0,0,0,2054,,0,,439
110177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,0,3083,1519,0,0,10000,,0,,0
,4093,4,1000,6,3049,5816,6,6077,29888,0,0,0,0,0,0,3397,0,1,1178,534,0,1,1,0,2283,0,0,0,0,2056,,0,,440
110178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,0,3084,1520,0,0,10000,,0,,0
,4094,4,971,6,3050,5816,6,6078,29889,0,0,0,0,0,0,3398,0,1,1179,535,0,1,1,0,2284,0,0,0,0,2058,,0,,441
110179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,0,3085,1521,0,0,10000,,0,,0
,4095,4,1000,6,3051,5816,6,6079,29890,0,0,0,0,0,0,3399,0,1,1180,536,0,1,1,0,2285,0,0,0,0,2060,,0,,442
110180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,3086,1522,0,0,10000,,0,,0
,4096,4,960,14,3052,5793,7,6080,29891,0,0,0,0,0,0,3400,0,1,1181,503,0,1,1,0,2286,0,0,0,0,2062,,0,,443
110181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,0,3087,1523,0,0,10000,,0,,0
,4097,4,968,7,3053,5795,7,6081,29892,0,0,0,0,0,0,3401,0,1,1182,553,0,1,1,0,2287,0,0,0,0,2064,,0,,444
110182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,0,3088,1524,0,0,10000,,0,,0
,4098,4,128,2,3054,2652,7,6082,29893,0,0,0,0,0,0,3402,0,1,1183,463,0,1,1,0,2288,0,0,0,0,2066,,0,,445
110183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,0,3089,1525,0,0,10000,,0,,0
,4099,4,957,2,3055,2652,7,6083,29894,0,0,0,0,0,0,3403,0,1,1184,464,0,1,1,0,2289,0,0,0,0,2068,,0,,446
110184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,0,3090,1526,0,0,10000,,0,,0
,4100,4,971,2,3056,2652,7,6084,29895,0,0,0,0,0,0,3404,0,1,1185,465,0,1,1,0,2290,0,0,0,0,2070,,0,,447
110185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,0,3091,1527,0,0,10000,,0,,0
,4101,4,970,2,3057,2652,7,6085,29896,0,0,0,0,0,0,3405,0,1,1186,466,0,1,1,0,2291,0,0,0,0,2072,,0,,448
110186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071,0,3092,1528,0,0,10000,,0,,0
,4102,4,972,2,3058,2653,7,6086,29897,0,0,0,0,0,0,3406,0,1,1187,504,0,1,1,0,2292,0,0,0,0,2074,,0,,449
110187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,0,3093,1529,0,0,10000,,0,,0
,4103,4,972,4,3059,5815,6,6087,29898,0,0,0,0,0,0,3407,0,1,1188,505,0,1,1,0,2293,0,0,0,0,2076,,0,,450
110188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,0,3094,1530,0,0,10000,,0,,0
,4104,4,1017,4,3060,5783,7,6088,29899,0,0,0,0,0,0,3408,0,1,1189,506,0,1,1,0,2294,0,0,0,0,2078,,0,,451
110189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077,0,3095,1531,0,0,10000,,0,,0
,4105,4,987,4,3061,5815,7,6089,29900,0,0,0,0,0,0,3409,0,1,1190,507,0,1,1,0,2295,0,0,0,0,2080,,0,,452
110190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,0,3096,1532,0,0,10000,,0,,0
,4106,4,994,4,3062,5783,7,6090,29901,0,0,0,0,0,0,3410,0,1,1191,508,0,1,1,0,2296,0,0,0,0,2082,,0,,453
110191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,3097,1533,0,0,10000,,0,,0
,4107,4,1000,4,3063,5815,7,6091,29902,0,0,0,0,0,0,3411,0,1,1192,509,0,1,1,0,2297,0,0,0,0,2084,,0,,454
110192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,3098,1534,0,0,10000,,0,,0
,4108,4,968,5,3064,5796,7,6092,29903,0,0,0,0,0,0,3412,0,1,1193,537,0,1,1,0,2298,0,0,0,0,2086,,0,,455
110193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,0,3099,1535,0,0,10000,,0,,0
,4109,4,986,5,3065,5816,7,6093,29904,0,0,0,0,0,0,3413,0,1,1194,538,0,1,1,0,2299,0,0,0,0,2088,,0,,456
110194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,3100,1536,0,0,10000,,0,,0
,4110,4,975,5,3066,5816,7,6094,29905,0,0,0,0,0,0,3414,0,1,1195,539,0,1,1,0,2300,0,0,0,0,2090,,0,,457
110195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,0,3101,1537,0,0,10000,,0,,0
,4111,4,1010,5,3067,5797,7,6095,29906,0,0,0,0,0,0,3415,0,1,1196,540,0,1,1,0,2301,0,0,0,0,2092,,0,,458
110196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,0,3102,1538,0,0,10000,,0,,0
,4112,4,972,5,3068,5816,7,6096,29907,0,0,0,0,0,0,3416,0,1,1197,541,0,1,1,0,2302,0,0,0,0,2094,,0,,459
110197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,0,3103,1539,0,0,10000,,0,,0
,4113,4,999,7,3069,6187,7,6097,29908,0,0,0,0,0,0,3417,0,1,1198,554,0,1,1,0,2303,0,0,0,0,2096,,0,,460
110198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,3104,1540,0,0,10000,,0,,0
,4114,4,958,7,3070,5817,7,6098,29909,0,0,0,0,0,0,3418,0,1,1199,555,0,1,1,0,2304,0,0,0,0,2098,,0,,461
110199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,0,3105,1541,0,0,10000,,0,,0
,4115,4,1012,7,3071,5715,7,6099,29910,0,0,0,0,0,0,3419,0,1,1200,556,0,1,1,0,2305,0,0,0,0,2100,,0,,462
110200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,0,3106,1542,0,0,10000,,0,,0
,4116,4,970,7,3072,5817,7,6100,29911,0,0,0,0,0,0,3420,0,1,1201,557,0,1,1,0,2306,0,0,0,0,2102,,0,,463
110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,3107,1543,0,0,10000,,0,,0
,4117,4,951,7,3073,5817,7,6101,29912,0,0,0,0,0,0,3421,0,1,1202,558,0,1,1,0,2307,0,0,0,0,2104,,0,,464
110202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,0,3108,1544,0,0,10000,,0,,0
,4118,4,973,7,3074,5817,7,6102,29913,0,0,0,0,0,0,3422,0,1,1203,559,0,1,1,0,2308,0,0,0,0,2106,,0,,465
110203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,3109,1545,0,0,10000,,0,,0
,4119,4,974,6,3075,5817,7,6103,29914,0,0,0,0,0,0,3423,0,1,1204,560,0,1,1,0,2309,0,0,0,0,2108,,0,,466
110204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,3110,1546,0,0,10000,,0,,0
,4120,4,980,6,3076,5817,7,6104,29915,0,0,0,0,0,0,3424,0,1,1205,561,0,1,1,0,2310,0,0,0,0,2110,,0,,467
110205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,0,3111,1547,0,0,10000,,0,,0
,4121,4,975,6,3077,5817,7,6105,29916,0,0,0,0,0,0,3425,0,1,1206,562,0,1,1,0,2311,0,0,0,0,2112,,0,,468
110206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,0,3112,1548,0,0,10000,,0,,0
,4122,4,974,6,3078,5817,7,6106,29917,0,0,0,0,0,0,3426,0,1,1207,563,0,1,1,0,2312,0,0,0,0,2114,,0,,469
110207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,3113,1549,0,0,10000,,0,,0
,4123,4,1013,6,3079,5783,7,6107,29918,0,0,0,0,0,0,3427,0,1,1208,510,0,1,1,0,2313,0,0,0,0,2116,,0,,470
110208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,3114,1550,0,0,10000,,0,,0
,4124,4,944,6,3080,5799,7,6108,29919,0,0,0,0,0,0,3428,0,1,1209,564,0,1,1,0,2314,0,0,0,0,2118,,0,,471
110209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,0,3115,1551,0,0,10000,,0,,0
,4125,4,971,6,3081,5817,7,6109,29920,0,0,0,0,0,0,3429,0,1,1210,565,0,1,1,0,2315,0,0,0,0,2120,,0,,472
110210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,0,3116,1552,0,0,10000,,0,,0
,4126,4,955,13,3082,2655,8,6110,29921,0,0,0,0,0,0,3430,0,1,1211,566,0,1,1,0,2316,0,0,0,0,2122,,0,,473
110211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121,0,3117,1553,0,0,10000,,0,,0
,4127,4,970,7,3083,5818,8,6111,29922,0,0,0,0,0,0,3431,0,1,1212,580,0,1,1,0,2317,0,0,0,0,2124,,0,,474
110212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123,0,3118,1554,0,0,10000,,0,,0
,4128,4,972,2,3084,2653,8,6112,29923,0,0,0,0,0,0,3432,0,1,1213,511,0,1,1,0,2318,0,0,0,0,2126,,0,,475
110213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,0,3119,1555,0,0,10000,,0,,0
,4129,4,974,2,3085,2653,8,6113,29924,0,0,0,0,0,0,3433,0,1,1214,512,0,1,1,0,2319,0,0,0,0,2128,,0,,476
110214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,0,3120,1556,0,0,10000,,0,,0
,4130,4,958,2,3086,2653,8,6114,29925,0,0,0,0,0,0,3434,0,1,1215,513,0,1,1,0,2320,0,0,0,0,2130,,0,,477
110215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,0,3121,1557,0,0,10000,,0,,0
,4131,4,1014,2,3087,2653,8,6115,29926,0,0,0,0,0,0,3435,0,1,1216,514,0,1,1,0,2321,0,0,0,0,2132,,0,,478
110216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,3122,1558,0,0,10000,,0,,0
,4132,4,972,2,3088,2654,8,6116,29927,0,0,0,0,0,0,3436,0,1,1217,542,0,1,1,0,2322,0,0,0,0,2134,,0,,479
110217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,0,3123,1559,0,0,10000,,0,,0
,4133,4,1017,4,3089,5783,8,6117,29928,0,0,0,0,0,0,3437,0,1,1218,515,0,1,1,0,2323,0,0,0,0,2136,,0,,480
