condition {1},pattern {1},quest_type1 {1},purpose1 {2},branch1 {1},purpose_log1 {2},purpose_exp1 {1},target1 {2},ProgressType1 {1},ProgressID1 {2},quest_type2 {1},purpose2 {2},branch2 {1},purpose_log2 {2},purpose_exp2 {1},target2 {2},ProgressType2 {1},ProgressID2 {2},quest_type3 {1},purpose3 {2},branch3 {1},purpose_log3 {2},purpose_exp3 {1},target3 {2},ProgressType3 {1},ProgressID3 {2}
0,2,1,419,1,2701,1,1119,1,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,408,1,2702,1,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,159,0,774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,244,0,775,1,379,1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,417,0,776,1,380,1,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,160,0,777,1,0,0,0,3,161,0,778,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,417,0,779,1,380,1,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,159,0,784,2,382,1,159,1,159,1,784,3,382,1,159,0,0,0,0,0,0,0,0
0,1,3,162,0,785,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,159,0,786,1,382,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,422,0,787,1,383,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,163,1,788,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,159,1,789,1,382,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,422,1,790,1,383,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,85,0,2790,2,1301,1,85,1,65,0,2791,2,1358,1,65,1,71,0,2792,2,1359,1,71
0,2,1,201,0,2793,1,1302,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,490,0,2794,1,0,0,0,3,491,0,2795,1,0,0,0,3,492,0,2796,1,0,0,0
0,2,1,201,0,2797,1,1304,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,154,0,2802,2,1305,1,154,1,170,0,2803,2,1360,1,170,1,147,0,2804,2,1361,1,147
0,2,1,127,0,2805,1,1306,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,493,0,2806,1,0,0,0,3,494,0,2807,1,0,0,0,3,495,0,2808,1,0,0,0
0,2,1,127,0,2809,1,1308,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,143,0,2814,1,1309,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,104,0,2815,1,1310,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,423,0,2816,1,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,424,0,2817,1,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,425,0,2818,1,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,555,0,2819,1,1314,2,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,260,0,1339,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,444,0,1340,1,801,2,444,2,445,0,1341,1,802,2,445,0,0,0,0,0,0,0,0
0,2,3,166,0,1343,1,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,1344,1,804,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,90,0,1345,1,805,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,1346,1,806,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,1347,1,806,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,167,0,1348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,1349,1,1490,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,849,1,834,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,619,0,850,1,835,2,619,2,620,0,850,0,0,2,620,2,621,0,850,0,0,2,621
0,2,1,456,0,851,1,834,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,168,0,852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,853,1,834,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,854,1,836,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,169,0,855,1,0,0,0,3,170,0,856,1,0,0,0,3,171,0,857,1,0,0,0
0,2,1,456,0,858,1,836,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,300,0,2585,1,1315,4,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2586,1,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,581,0,2587,1,1317,2,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,2588,1,1318,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,456,0,2589,1,1319,1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,556,0,2590,1,1320,2,556,2,623,0,2591,1,1320,2,623,2,624,0,2592,1,1320,2,624
0,2,1,216,0,2593,1,1321,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,419,0,2575,1,818,4,419,1,420,0,2576,1,819,4,420,1,421,0,2577,1,820,4,421
0,2,1,328,0,2578,1,821,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,183,0,2579,1,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,328,0,2580,1,821,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,156,0,2824,1,1323,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,101,0,2825,1,1324,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,418,0,2826,1,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,557,0,2827,1,1326,2,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,497,0,2828,1,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,231,0,1015,1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,232,0,1016,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,174,0,1017,1,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,233,0,1018,1,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,174,0,1019,1,285,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,234,0,1024,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,124,0,1025,1,287,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,428,0,1026,1,288,2,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,171,0,1027,1,289,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,235,0,1032,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,125,0,1033,1,291,2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,126,0,1034,1,292,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,446,0,1035,1,293,1,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,174,0,1036,1,294,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,236,0,1131,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,127,0,1132,1,296,2,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,128,0,1133,1,297,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,174,0,1134,1,298,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,175,0,1077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,72,0,1078,1,299,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,451,0,1079,1,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,16,2,0,1084,1,750,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,129,0,1089,1,751,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,130,0,1094,1,752,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,176,0,1099,1,753,5,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,177,0,1104,1,0,0,0,3,178,0,1105,1,0,0,0,3,179,0,1106,1,0,0,0
0,2,17,3199,0,1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,140,0,1116,1,1088,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,572,0,1117,1,1384,2,572,2,575,0,1118,1,1384,2,575,2,578,0,1119,1,1384,2,578
1,2,17,1359,0,1124,1,1462,0,0,17,1366,0,1125,1,1463,0,0,17,1907,0,1126,1,1464,0,0
0,2,17,2584,0,1139,1,0,0,0,17,2585,0,1140,1,0,0,0,17,2586,0,1141,1,0,0,0
0,2,1,34,0,1142,1,433,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,348,0,1143,1,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1144,1,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,235,0,1145,1,436,2,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,221,0,1146,1,437,5,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,194,0,1147,1,438,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,246,0,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,233,0,1925,1,431,2,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,234,0,1930,1,432,2,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,2579,0,1894,1,0,0,0,17,2580,0,1895,1,0,0,0,17,2581,0,1896,1,0,0,0
0,2,1,32,0,1897,1,412,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,909,0,1898,1,413,1,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,220,0,1899,1,414,2,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,122,0,1900,1,415,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,16,3,0,1905,1,416,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,2582,0,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,140,0,1915,1,417,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,222,0,1983,2,940,0,0,3,223,1,1983,3,0,0,0,0,0,0,0,0,0,0,0
0,2,1,354,0,1984,1,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,356,0,1985,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,236,0,1986,1,441,2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,224,0,1987,1,442,5,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,354,1,1988,1,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,237,1,1989,1,1383,2,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,194,1,1990,1,443,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,356,1,1991,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,236,1,1992,1,441,2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,224,1,1993,1,442,5,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,377,0,2114,2,452,0,0,1,377,1,2115,3,0,0,0,0,0,0,0,0,0,0,0
0,2,1,194,0,2116,1,453,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,559,1,2117,1,454,2,559,2,560,1,2118,1,0,2,560,2,561,1,2119,1,0,2,561
0,2,1,194,1,2120,1,453,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1243,2,239,0,0,1,0,1,1243,3,0,0,0,0,0,0,0,0,0,0,0
0,2,2,184,0,1244,1,240,2,184,2,185,0,1245,1,0,2,185,0,0,0,0,0,0,0,0
0,2,1,0,0,1246,1,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,186,0,1247,1,243,2,186,2,187,0,1248,1,0,2,187,0,0,0,0,0,0,0,0
0,2,1,24,0,1249,1,245,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,1250,1,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,188,1,1251,1,247,2,188,2,189,1,1252,1,248,2,189,0,0,0,0,0,0,0,0
0,2,1,24,1,1254,1,245,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,199,0,1303,1,251,2,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,862,0,1304,1,252,1,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,200,0,1305,1,253,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,118,0,2125,1,455,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,119,0,2126,1,456,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,187,0,2127,1,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,119,0,2128,1,1473,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,118,0,2129,1,458,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,120,0,989,1,156,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,120,0,990,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,132,0,991,1,158,2,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,188,0,992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,120,0,993,1,160,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,133,0,994,1,161,2,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,120,0,995,1,162,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,432,0,996,1,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,134,0,1001,1,163,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,189,0,1002,2,0,0,0,3,190,0,1002,3,0,0,0,3,191,0,1002,3,0,0,0
0,2,1,30,0,1005,1,165,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,2608,0,1006,1,0,0,0,17,2609,0,1007,1,0,0,0,17,2610,0,1008,1,0,0,0
0,2,1,30,0,1009,1,169,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,135,0,1010,1,170,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,255,0,2319,1,166,2,255,2,585,0,2319,0,0,2,585,2,588,0,2319,0,0,2,588
1,2,2,256,0,2324,1,167,2,256,2,586,0,2324,0,0,2,586,2,589,0,2324,0,0,2,589
1,2,2,257,0,2329,1,168,2,257,2,587,0,2329,0,0,2,587,2,590,0,2329,0,0,2,590
0,2,1,350,0,2159,1,475,4,0,1,351,0,2160,1,476,4,0,1,352,0,2161,1,477,4,0
0,2,1,353,0,2162,1,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,245,0,2163,1,479,2,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,246,0,2164,1,480,2,246,2,247,0,2165,1,480,2,247,0,0,0,0,0,0,0,0
0,2,1,3,0,2166,1,482,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,136,0,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,137,0,1057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,138,0,1062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,7,0,1259,1,254,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,250,0,1260,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,182,0,1261,1,256,2,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,251,0,1262,1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,183,0,1263,1,258,2,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,7,0,1264,1,259,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,99,0,863,1,260,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,244,0,864,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,201,0,865,1,262,2,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,245,0,866,1,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,202,0,867,1,264,2,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,455,0,868,1,265,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,318,0,2403,1,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,195,0,2404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,128,0,2405,1,563,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,235,0,2406,1,564,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,180,0,2407,2,565,1,180,1,75,0,2407,3,1357,1,75,0,0,0,0,0,0,0,0
0,2,1,235,0,2408,1,566,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,319,0,2409,1,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,441,0,1041,1,171,1,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,196,0,1042,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,441,0,1043,2,173,1,441,1,0,1,1043,3,173,1,441,0,0,0,0,0,0,0,0
0,2,3,201,1,1044,1,0,0,0,3,202,1,1045,1,0,0,0,3,203,1,1046,1,0,0,0
0,2,1,441,1,1047,1,177,1,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,314,0,873,1,732,1,314,1,333,0,874,1,941,1,333,1,338,0,875,1,733,1,338
0,2,1,381,0,876,1,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,200,0,877,1,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,382,0,878,1,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,425,0,879,1,736,2,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,2613,0,2352,1,0,0,0,17,2614,0,2353,1,0,0,0,17,2615,0,2354,1,0,0,0
0,2,1,304,0,2355,1,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,247,0,2334,1,0,0,0,3,248,0,2335,1,0,0,0,0,0,0,0,0,0,0,0
0,2,3,249,0,2340,1,0,0,0,3,250,0,2341,1,0,0,0,0,0,0,0,0,0,0,0
0,2,3,251,0,2346,1,0,0,0,3,252,0,2347,1,0,0,0,0,0,0,0,0,0,0,0
0,2,3,205,0,2171,1,0,0,0,3,206,0,2172,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,297,0,2173,1,485,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,305,0,2174,1,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2175,1,487,2,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,297,0,2176,1,488,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,884,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,337,0,885,1,179,1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,886,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,207,0,887,1,181,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,337,0,888,1,182,1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,208,0,893,1,183,0,0,3,209,0,894,1,184,0,0,0,0,0,0,0,0,0,0
0,2,1,20,0,895,1,185,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,226,0,900,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,337,0,901,1,187,1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,131,0,902,1,188,2,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,337,0,903,1,507,1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,228,0,908,1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,324,0,909,1,508,1,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,210,0,1067,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,211,0,1068,1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,223,0,1069,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,139,0,1070,1,193,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,14,0,1071,1,194,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,20,0,1072,1,195,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,379,0,2360,1,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,258,0,2361,1,529,2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,193,0,2362,1,530,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,259,0,2363,1,531,2,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,20,0,2414,1,568,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,22,0,2415,1,569,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,313,0,2416,1,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,314,0,2417,1,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,400,0,2418,1,572,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,24,0,2419,1,573,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,20,0,2420,1,574,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,538,0,2421,1,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,545,0,2422,2,1466,0,0,3,539,0,2423,3,1466,0,0,0,0,0,0,0,0,0,0
0,2,1,22,0,2368,1,532,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,324,0,2369,1,533,1,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,212,0,2370,1,534,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,260,0,2371,1,535,2,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,22,0,2372,1,536,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,439,0,2373,1,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,914,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,220,0,915,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,178,0,916,1,268,2,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,917,1,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,231,0,918,1,270,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,919,1,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,2599,0,924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,221,0,925,1,273,4,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,222,0,926,1,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,213,0,927,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,434,0,928,2,276,4,434,1,434,0,928,3,276,4,434,0,0,0,0,0,0,0,0
0,2,1,23,0,2145,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,23,0,2146,1,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,342,0,2529,1,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,204,0,2530,1,738,1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,344,0,2531,1,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
